Handle,Title,Namespace,Key,Type,Value,Source Field,Import Notes
dried-pineapple,Dried Pineapple,custom,short_description,multi_line_text_field,"Dried Pineapple is a Morganics dry fruits item for tea-time, Ramadan tables, lunch boxes, breakfast bowls and gift trays, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
dried-pineapple,Dried Pineapple,custom,use_cases,list.single_line_text_field,"[""Tea-time serving"",""Ramadan tables"",""Lunch boxes"",""Breakfast bowls"",""Gift trays""]",useCases,
dried-pineapple,Dried Pineapple,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Familiar Pakistani dry-fruit routine"",""Easy serving""]",benefits,
dried-pineapple,Dried Pineapple,custom,usage,multi_line_text_field,"Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.",usage,
dried-pineapple,Dried Pineapple,custom,precautions,multi_line_text_field,"Use sensible portions, especially if managing sugar intake or specific dietary advice. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
dried-pineapple,Dried Pineapple,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
dried-pineapple,Dried Pineapple,custom,faqs,json,"[{""q"":""What is Dried Pineapple?"",""a"":""Dried Pineapple is a Morganics dry fruits product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Dried Pineapple?"",""a"":""Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.""},{""q"":""How should I store Dried Pineapple?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Dried Pineapple a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
dried-pineapple,Dried Pineapple,custom,keywords,multi_line_text_field,"Dried Pineapple, خشک انناس, Morganics Dried Pineapple, Dried Pineapple Pakistan, buy Dried Pineapple online, Dried Pineapple price in Pakistan, Dry Fruits, Pista Maghaz, Kajo Sada, Honey, Sogi Small Mewa",keywords,
dried-pineapple,Dried Pineapple,custom,aliases,list.single_line_text_field,"[""Dried Pineapple"",""خشک انناس""]",aliases,
dried-pineapple,Dried Pineapple,custom,pairing_ideas,list.single_line_text_field,"[""Pista Maghaz"",""Kajo Sada"",""Honey"",""Sogi Small Mewa""]",pairingIdeas,
dried-pineapple,Dried Pineapple,custom,source_id,single_line_text_field,dried-pineapple,id,
dried-pineapple,Dried Pineapple,custom,source_sku,single_line_text_field,DRIED-PINEAPPLE,sku,
dried-mango,Dried Mango,custom,urdu_name,single_line_text_field,خشک آم,urduName/urduTitle,
dried-mango,Dried Mango,custom,urdu_title,single_line_text_field,خشک آم,urduTitle,
dried-mango,Dried Mango,custom,short_description,multi_line_text_field,"Dried Mango is a Morganics dry fruits item for tea-time, Ramadan tables, lunch boxes, breakfast bowls and gift trays, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
dried-mango,Dried Mango,custom,use_cases,list.single_line_text_field,"[""Tea-time serving"",""Ramadan tables"",""Lunch boxes"",""Breakfast bowls"",""Gift trays""]",useCases,
dried-mango,Dried Mango,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Familiar Pakistani dry-fruit routine"",""Easy serving""]",benefits,
dried-mango,Dried Mango,custom,usage,multi_line_text_field,"Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.",usage,
dried-mango,Dried Mango,custom,precautions,multi_line_text_field,"Use sensible portions, especially if managing sugar intake or specific dietary advice. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
dried-mango,Dried Mango,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
dried-mango,Dried Mango,custom,faqs,json,"[{""q"":""What is Dried Mango?"",""a"":""Dried Mango is a Morganics dry fruits product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Dried Mango?"",""a"":""Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.""},{""q"":""How should I store Dried Mango?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Dried Mango a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
dried-mango,Dried Mango,custom,keywords,multi_line_text_field,"Dried Mango, خشک آم, Morganics Dried Mango, Dried Mango Pakistan, buy Dried Mango online, Dried Mango price in Pakistan, Dry Fruits, Pista Maghaz, Kajo Sada, Honey, Sogi Small Mewa",keywords,
dried-mango,Dried Mango,custom,aliases,list.single_line_text_field,"[""Dried Mango"",""خشک آم""]",aliases,
dried-mango,Dried Mango,custom,pairing_ideas,list.single_line_text_field,"[""Pista Maghaz"",""Kajo Sada"",""Honey"",""Sogi Small Mewa""]",pairingIdeas,
dried-mango,Dried Mango,custom,source_id,single_line_text_field,dried-mango,id,
dried-mango,Dried Mango,custom,source_sku,single_line_text_field,DRIED-MANGO,sku,
zarishk-pakistani,Zarishk Pakistani,custom,urdu_name,single_line_text_field,زرشک پاکستانی,urduName/urduTitle,
zarishk-pakistani,Zarishk Pakistani,custom,urdu_title,single_line_text_field,زرشک پاکستانی,urduTitle,
zarishk-pakistani,Zarishk Pakistani,custom,short_description,multi_line_text_field,"Zarishk Pakistani is a Morganics dry fruits item for tea-time, Ramadan tables, lunch boxes, breakfast bowls and gift trays, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
zarishk-pakistani,Zarishk Pakistani,custom,use_cases,list.single_line_text_field,"[""Tea-time serving"",""Ramadan tables"",""Lunch boxes"",""Breakfast bowls"",""Gift trays""]",useCases,
zarishk-pakistani,Zarishk Pakistani,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Familiar Pakistani dry-fruit routine"",""Easy serving""]",benefits,
zarishk-pakistani,Zarishk Pakistani,custom,usage,multi_line_text_field,"Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.",usage,
zarishk-pakistani,Zarishk Pakistani,custom,precautions,multi_line_text_field,"Use sensible portions, especially if managing sugar intake or specific dietary advice. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
zarishk-pakistani,Zarishk Pakistani,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
zarishk-pakistani,Zarishk Pakistani,custom,faqs,json,"[{""q"":""What is Zarishk Pakistani?"",""a"":""Zarishk Pakistani is a Morganics dry fruits product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Zarishk Pakistani?"",""a"":""Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.""},{""q"":""How should I store Zarishk Pakistani?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Zarishk Pakistani a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
zarishk-pakistani,Zarishk Pakistani,custom,keywords,multi_line_text_field,"Zarishk Pakistani, زرشک پاکستانی, Morganics Zarishk Pakistani, Zarishk Pakistani Pakistan, buy Zarishk Pakistani online, Zarishk Pakistani price in Pakistan, Dry Fruits, Zarishk, Zereshk, Zereshk Pakistani, Barberries, Pista Maghaz, Kajo Sada, Honey, Sogi Small Mewa",keywords,
zarishk-pakistani,Zarishk Pakistani,custom,aliases,list.single_line_text_field,"[""Zarishk"",""Zereshk"",""Zereshk Pakistani"",""Barberries"",""Zarishk Pakistani"",""زرشک پاکستانی""]",aliases,
zarishk-pakistani,Zarishk Pakistani,custom,pairing_ideas,list.single_line_text_field,"[""Pista Maghaz"",""Kajo Sada"",""Honey"",""Sogi Small Mewa""]",pairingIdeas,
zarishk-pakistani,Zarishk Pakistani,custom,source_id,single_line_text_field,zarishk-pakistani,id,
zarishk-pakistani,Zarishk Pakistani,custom,source_sku,single_line_text_field,ZARISHK-PAKISTANI,sku,
zarishk-pakistani,Zarishk Pakistani,custom,status_note,multi_line_text_field,Client said keep this off for now.,statusNote,
chia-seeds,Chia Seeds,custom,urdu_name,single_line_text_field,چیا سیڈز,urduName/urduTitle,
chia-seeds,Chia Seeds,custom,urdu_title,single_line_text_field,چیا سیڈز,urduTitle,
chia-seeds,Chia Seeds,custom,short_description,multi_line_text_field,"Chia Seeds is a Morganics seeds item for breakfast bowls, soaked drinks, salads, baking and clean snack portions, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
chia-seeds,Chia Seeds,custom,use_cases,list.single_line_text_field,"[""Breakfast bowls"",""Soaked drinks"",""Salads"",""Baking"",""Clean snack portions""]",useCases,
chia-seeds,Chia Seeds,custom,benefits,list.single_line_text_field,"[""Small-format pantry convenience"",""Topping use"",""Modern wellness routine""]",benefits,
chia-seeds,Chia Seeds,custom,usage,multi_line_text_field,"Soak before use where appropriate, use clean water, and start with a small quantity to check suitability.",usage,
chia-seeds,Chia Seeds,custom,precautions,multi_line_text_field,"Use moderate portions and drink enough water when using fiber-rich seeds. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
chia-seeds,Chia Seeds,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
chia-seeds,Chia Seeds,custom,faqs,json,"[{""q"":""What is Chia Seeds?"",""a"":""Chia Seeds is a Morganics seeds product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Chia Seeds?"",""a"":""Soak before use where appropriate, use clean water, and start with a small quantity to check suitability.""},{""q"":""How should I store Chia Seeds?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Chia Seeds a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
chia-seeds,Chia Seeds,custom,keywords,multi_line_text_field,"Chia Seeds, چیا سیڈز, Morganics Chia Seeds, Chia Seeds Pakistan, buy Chia Seeds online, Chia Seeds price in Pakistan, Seeds, Honey, Daliya Oats, Dried Fruits, Quinoa",keywords,
chia-seeds,Chia Seeds,custom,aliases,list.single_line_text_field,"[""Chia Seeds"",""چیا سیڈز""]",aliases,
chia-seeds,Chia Seeds,custom,pairing_ideas,list.single_line_text_field,"[""Honey"",""Daliya Oats"",""Dried Fruits"",""Quinoa""]",pairingIdeas,
chia-seeds,Chia Seeds,custom,source_id,single_line_text_field,chia-seeds,id,
chia-seeds,Chia Seeds,custom,source_sku,single_line_text_field,CHIA-SEEDS,sku,
pumpkin-seeds,Pumpkin Seeds,custom,urdu_name,single_line_text_field,کدو کے بیج,urduName/urduTitle,
pumpkin-seeds,Pumpkin Seeds,custom,urdu_title,single_line_text_field,کدو کے بیج,urduTitle,
pumpkin-seeds,Pumpkin Seeds,custom,short_description,multi_line_text_field,"Pumpkin Seeds is a Morganics seeds item for breakfast bowls, soaked drinks, salads, baking and clean snack portions, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
pumpkin-seeds,Pumpkin Seeds,custom,use_cases,list.single_line_text_field,"[""Breakfast bowls"",""Soaked drinks"",""Salads"",""Baking"",""Clean snack portions""]",useCases,
pumpkin-seeds,Pumpkin Seeds,custom,benefits,list.single_line_text_field,"[""Small-format pantry convenience"",""Topping use"",""Modern wellness routine""]",benefits,
pumpkin-seeds,Pumpkin Seeds,custom,usage,multi_line_text_field,"Sprinkle on bowls or salads, mix into yogurt or smoothies, or soak where the product is commonly used that way.",usage,
pumpkin-seeds,Pumpkin Seeds,custom,precautions,multi_line_text_field,"Use moderate portions and drink enough water when using fiber-rich seeds. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
pumpkin-seeds,Pumpkin Seeds,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
pumpkin-seeds,Pumpkin Seeds,custom,faqs,json,"[{""q"":""What is Pumpkin Seeds?"",""a"":""Pumpkin Seeds is a Morganics seeds product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Pumpkin Seeds?"",""a"":""Sprinkle on bowls or salads, mix into yogurt or smoothies, or soak where the product is commonly used that way.""},{""q"":""How should I store Pumpkin Seeds?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Pumpkin Seeds a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
